claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_middletemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_middletemporal,LH,temporal,temporal,,,temporal,lower,t,-8.312097116613964,-0.2096672818686377,-8.312097116613964,2.3511676355212277e-16,2.2839914173634778e-15,"Older age is associated with lower lh_middletemporal cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_middletemporal cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh middletemporal|lower|older age is associated with lower lh middletemporal cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_superiortemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_superiortemporal,LH,temporal,temporal,,,temporal,lower,t,-8.176053125307241,-0.2064138720064686,-8.176053125307241,6.929057550299267e-16,5.889698917754378e-15,"Older age is associated with lower lh_superiortemporal cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_superiortemporal cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh superiortemporal|lower|older age is associated with lower lh superiortemporal cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_rh_transversetemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,rh_transversetemporal,RH,temporal,temporal,,,temporal,lower,t,-8.087598739255556,-0.2108540633598672,-8.087598739255556,1.387502576214722e-15,9.958454614363108e-15,"Older age is associated with lower rh_transversetemporal cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower rh_transversetemporal cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|rh transversetemporal|lower|older age is associated with lower rh transversetemporal cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_lateralorbitofrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_lateralorbitofrontal,LH,frontal,frontal,,,frontal,lower,t,-8.080685059247429,-0.1953466746857913,-8.080685059247429,1.4644786197592806e-15,9.958454614363108e-15,"Older age is associated with lower lh_lateralorbitofrontal cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_lateralorbitofrontal cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh lateralorbitofrontal|lower|older age is associated with lower lh lateralorbitofrontal cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_rh_paracentral,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,rh_paracentral,RH,frontal,frontal,,,frontal,lower,t,-8.004533865685131,-0.2025729512168377,-8.004533865685131,2.6473027777501487e-15,1.6365144444273645e-14,"Older age is associated with lower rh_paracentral cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower rh_paracentral cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|rh paracentral|lower|older age is associated with lower rh paracentral cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_rh_parahippocampal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,rh_parahippocampal,RH,temporal,temporal,,,temporal,lower,t,-7.871844724084221,-0.2117996951500669,-7.871844724084221,7.340339842449082e-15,4.1595259107211475e-14,"Older age is associated with lower rh_parahippocampal cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower rh_parahippocampal cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|rh parahippocampal|lower|older age is associated with lower rh parahippocampal cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_paracentral,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_paracentral,LH,frontal,frontal,,,frontal,lower,t,-7.823729073076544,-0.1986999658981195,-7.823729073076544,1.058564868126987e-14,5.537108540971933e-14,"Older age is associated with lower lh_paracentral cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_paracentral cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh paracentral|lower|older age is associated with lower lh paracentral cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_entorhinal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_entorhinal,LH,temporal,temporal,,,temporal,lower,t,-7.7823583754622465,-0.2032951787395242,-7.7823583754622465,1.4479180451414496e-14,7.032744790687042e-14,"Older age is associated with lower lh_entorhinal cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_entorhinal cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh entorhinal|lower|older age is associated with lower lh entorhinal cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_parsorbitalis,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_parsorbitalis,LH,frontal,frontal,,,frontal,lower,t,-7.678595036673146,-0.199639499290572,-7.678595036673146,3.15589108393077e-14,1.4306706247152824e-13,"Older age is associated with lower lh_parsorbitalis cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_parsorbitalis cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh parsorbitalis|lower|older age is associated with lower lh parsorbitalis cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_rostralmiddlefrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_rostralmiddlefrontal,LH,frontal,frontal,,,frontal,lower,t,-7.665185825939448,-0.1836796524487758,-7.665185825939448,3.4878523865739395e-14,1.4823372642939245e-13,"Older age is associated with lower lh_rostralmiddlefrontal cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_rostralmiddlefrontal cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh rostralmiddlefrontal|lower|older age is associated with lower lh rostralmiddlefrontal cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_rh_lateralorbitofrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,rh_lateralorbitofrontal,RH,frontal,frontal,,,frontal,lower,t,-7.62222201629839,-0.1831517374581479,-7.62222201629839,4.800412631937279e-14,1.9201650527749117e-13,"Older age is associated with lower rh_lateralorbitofrontal cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower rh_lateralorbitofrontal cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|rh lateralorbitofrontal|lower|older age is associated with lower rh lateralorbitofrontal cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_lingual,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_lingual,LH,occipital,occipital,,,occipital,lower,t,-7.6002748403896,-0.194556600057749,-7.6002748403896,5.647751198548594e-14,2.1335948972294694e-13,"Older age is associated with lower lh_lingual cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_lingual cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh lingual|lower|older age is associated with lower lh lingual cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_parstriangularis,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_parstriangularis,LH,frontal,frontal,,,frontal,lower,t,-7.571278851622216,-0.1979694980607984,-7.571278851622216,6.996337242680125e-14,2.503952276327624e-13,"Older age is associated with lower lh_parstriangularis cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_parstriangularis cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh parstriangularis|lower|older age is associated with lower lh parstriangularis cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_rh_fusiform,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,rh_fusiform,RH,temporal,temporal,,,temporal,lower,t,-7.487910028228436,-0.1871950332443936,-7.487910028228436,1.2897307882611376e-13,4.3850846800878674e-13,"Older age is associated with lower rh_fusiform cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower rh_fusiform cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|rh fusiform|lower|older age is associated with lower rh fusiform cortical regional volume after adjustment for sex education icv
ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612_atomic_roi_lh_fusiform,ADNI_BASELINE_FS8_CORTICAL_VOLUME_AGE_a25c67b612,atomic_roi,age_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex; education; icv,1299,68,lh_fusiform,LH,temporal,temporal,,,temporal,lower,t,-7.366618588594623,-0.1849402587245176,-7.366618588594623,3.106758437060891e-13,1.0059979700959077e-12,"Older age is associated with lower lh_fusiform cortical regional volume, after adjustment for sex, education, icv.","Older age is associated with lower lh_fusiform cortical regional volume, after adjustment for sex, education, icv.",True,supported,4,transferable_but_drifted,fragile,False,True,0.6861854410810398,0.5164693229574631,0.0256410256410256,0.38095238095238093,strong,,0.7692865955465649,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,False,moderate,strong,transferable_but_drifted,0.6861854410810398,0.0256410256410256,0.5,,0.7692865955465649,age,fragile,volume,ADNI_baseline,atomic roi|age association|age|volume|lh fusiform|lower|older age is associated with lower lh fusiform cortical regional volume after adjustment for sex education icv
